business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,text_length,word_count
r9sGMJ084n4IS9eGmlCKjg,2010-08-07,2l4P-VEwggoi7S5qELfKHQ,5,"Consistent is a great word to describe this place. The food is consistently great; the service is consistently great; the regulars are consistently there. (they're great too). It has a comfortable smoking/drinking patio and great prices during happy hour. The staff and owner is always (consistently) accommodating and friendly. You feel like you are part of the family here. 

Food I'd recommend: Any fish served Greek style, the Prime Rib, the burgers and definitely the fillet medallions with the gorgonzola wine sauce. All the food is good though and you gotta love the salad bar!",review,GJl1qIvyQEs501rfw0hDBg,1,4,0,584,95
tAmevVP8B7PiWxcJ0PlYVA,2012-04-07,d-V16MvLmyPG6UyHmKtTPg,3,"All I'm saying is they need to do a better job at hiring their staff. The girl that helped us out last time was on something pretty heavy. It was a school night, and we had just finished up dinner next door at Windsor. We all wanted to get something sweet, but the girl working there was so blitzed out of her mind on something. She was barely able to interact with us. Within the first 2 minutes she must have asked us 5 times how we were doing. She never once made eye contact.  I'm not exaggerating by saying she looked pretty filthy, and was really rude to boot. Maybe that's just how the poor girl is, but damn, you think they could do a better job hiring people to compliment the charm of a family oriented cutesy sweet spot. 

She turned us off so bad, that no one in the party decided to order anything.

I give it 3 stars because I've been before, and thought their stuff  was good, not great. Churn is pretty damn adorable & local, so they get extra love for that. So, for now, until something better comes along it will just have to do.",review,jt8jtEY1K6TD1FBzYa7HGw,0,0,0,1047,202
qjmCVYkwP-HDa35jwYucbQ,2009-11-26,-uo2Ijn9Uxi-cAQUS4sYEw,5,"I will continue to give this place five stars for so many reasons.  First, the menu is very creative, and offers a great variety of healthy food, with an Asian twist.  This time I had the shrimp curry, which had lots of fresh vegetables, and instead of a heavy cream curry, it was a much healthier broth curry.  We had the edamame dumplings again, which were as good as I remembered.  It was kind of cool to see Dr. Weil eating there last night.  It's good to know that he likes the place enough to dine there.",review,Bc2UjSePEGvqSdHvz2HKGA,1,1,0,510,97
tfVKzEDu8XYyP8KO1dsNvQ,2012-12-07,5PTxfrfT3QM72BBgDeb_cA,1,"I'm sorry to be what seems to be the lone one star review.  Either I got there on the worst day in their history, or everyone drank the Koolaid, or I just have different expectations and taste buds.
It seems like a great idea.  It's a build your own burger joint, $7.00 gets you a cooked to order burger with one cheese, up to 4 toppings, and 2 sauces with fries or onion rings-or some other choices.  They also claim that the beef is local, hormone free, etcetera....

I chose a rare burger with American, grilled onions, sauteed mushrooms. tomato and lettuce, with mayo and mustard on a potato bun.  I added bacon for a dollar.

First, let me point out that if you are in a hurry, DON'T GO HERE TO EAT.  I waited exactly 39 minutes for my food. This would not be a big deal if:
1.  I had been warned before they ran my credit card--what if I only had 30 minutes for lunch??
2. They had places to sit but it's tiny and full.
3.  They had magazines, a jukebox, ANYTHING to entertain you for 39 minutes.  You can't even get your drink early to sip on that.

At the 30 minute mark, I'm ready to eat cardboard with a little ketchup on it, so maybe they make you wait so everything tastes even better?
Anyway, before my burger comes up, I notice that the lady behind the counter is saying that the orders overwhelmed the kitchen.  I look in the kitchen---they have ONE GUY TRYING TO DO ALL THIS??????   He'd better be getting a share of the profits!!!!!  Now I'm jsut feeling really bad for this guy back there.

I finally get my burger!  YAY!!  I'm SO excited!  All those 4 and 5 star reviews!  I take a bite and....the patty shoots out the other side of the bun like it had been shot out of a cannon.
WTH?  I look at the patty.  It's clean as a whistle. I mean there is no mayo or mustard or cheese smeared on the patty.  I turn it over and it slides out of my fingers back into the basket.  The other side is clean too.  The freakin' burger was so greasy, it slid all over the place!  Then a greasy glop of what must have  been the mushrooms and onions slid out.  Still not seeing any cheese, mayo, or mustard anywhere.  Just oil.  Tons and tons of oil.  I open the bun,  On one side is a heavily oiled slick of lettuce glued to the bun by (I am guessing) a slice of cheese.  The other side of the bun has some mayo and mustard residue--and more oil.  I'm grossed out, but hungry.  I take a bite.  It's not rare,  It's well done and oddly, tastes very faintly of liver.  BTW, remember the bacon I paid a dollar for?  Not there.  I'm really puzzled that instead of cheese. or beef, or SOMETHING, I just taste that faint livery taste. So I take another bite.There isn't even any salt or pepper, or anything on the burger patty.  This is perhaps, the worst grade of meat available for human consumption.  I take a third bite because that second bite brought back a memory of when I worked for a meat company here in town.  Now I recognize the flavor.  I'm not saying that what I ate that day at Two Hippies was old dairy cow, but that's EXACTLY what it tasted like.

At this point, I turn to the fries.  The are shriveled and DARK and taste like they've been fried and then microwaved.

I couldn't get out of there fast enough!  Forget my danged dollar!  just get me in the car!

Exactly one hour and 20 minutes later, I had vicious diarrhea

I haven't had that trouble even with eating junk food at the fair!

No.  NO.  A thousand times NO!

Red Robin is my next burger stop.  Period",review,XpSZrY_Ym8GGx7SNEd0q9g,0,0,1,3480,663
5nahZe5bBYUbFWgEfwoNOA,2011-03-09,lgNmIQHXa_GffJ0JR7ZX3w,5,"This place is awesome and it replaced Trader Joes as my new grocery store. The produce is plentiful and fresh, they have Boars Head at the deli, and they have organic options. The meat is way more reasonably priced than AJs. It reminds me of a small Whole Foods without the ridiculous prices.",review,a_raVbErFAEx848zV-pgkQ,0,0,0,292,53
7NKBHVMIjnsO2OmcAfsC_w,2012-07-30,R_wTpXKH3zkHzrleYGtUUg,2,"My boyfriend and I were so excited to hear that there was a yogurt place going in. We were even more thrilled to hear that they stay open until 10 in the summer! We are definite night owls so we were more than ready to appreciate the later hours. Unfortunately we've driven by around 9:15 - 9:30 several times now and every time we do they already have the stools and chairs picked up and the couple times we ignored the signs and went  in anyway we've felt less than welcome. If you want to close at nine then close at nine! 

Also really frustrated with the lack of water availability. Can't believe they don't offer free cups to quench your thirst. Not worth it. Definitely not somewhere we feel like we can go to detox and chill at the end if the day like we hoped it would be.",review,c3JbRoLoYj5wi_r-yZdmdA,0,0,0,781,150
7UZQ6qGX8lP7a3jokfYVjQ,2011-03-28,ysXcFqnWNQ33d_Qh0-cClw,1,"Totally excited to try this place out, my grandparents, my mom and I (4 of us) came here for some Korean food. It wasn't too busy; just pairs of people from nearby offices coming in and out. 

Unlike other Korean restaurants, their lunch special selection is very limited. Special A  consists of a sushi roll with a soda, special B = teriyaki beef/chicken (no soda), or special C, Korean BBQ Spicy Chicken. 

As we were looking at the ""lunch special"" board, the lady behind the counter insisted that we should look at their full price menu instead. Here comes the awkward part: she then asked my mom ""are you Chinese?"" Even though she is, my mum looked at me all puzzled as in ""what does that mean?"" The lady proceeded by pointing at the ""seafood pancake"" section on the menu and saying ""I don't know why but you Chinese like this pancake a lot."" Good thing my mom didn't hear what she said.. or else... 

So we got the Spicy Chicken lunch special ($6.99), a bulgogi ($6.99), and a beef yakisoba ($7.19). The cool thing about this place is that it has a mini ""kimchi"" buffet bar, with trays of marinated tofu, potato, bean sprout, kimchi, broccoli and some other vegetables. It also has this delicious house special hot sauce. 

By the time we finished a dish of kimchi, the food came, so it didn't take long. The spicy chicken, came in a bowl about the size of an instant-noodle bowl (but slightly deeper), was tender, with rice underneath it. The chicken was definitely marinated well; however, the last couple of pieces had tendons and big chunks of fat... what a bad way to end it. The bulgogi also came in a bowl, with rice underneath. The beef was definitely not marinated fully. The color was super light and the beef was close to tasteless. The biggest disappointment, food-wise, was the beef yakisoba. The noodles, occupying most of the Styrofoam lunch box, were sweet. Then there was an ice-cream scoop of rice, topped with 3 pieces, I kid you not, THREE pieces of dog-tag-sized, super-dry meat. 

In the end, we just decided to bring the barely-touched yakisoba home for my younger brother (well, teenage boys tend to eat everything...). While my mom transfered the noodles to the plastic bowl (since the Styrofoam box was lidless), I went to ask for a plastic cover. This is the best part: the same lady, stared at me, pointed at the salad bar and said ""you can't take that home"". I thought there was a miscommunication, so I asked again for a lid for the noodles. Again, she pointed at the salad bar and said ""you are not allowed to take the kimchi home"". Wow seriously? Just b/c my grandparents are Chinese you assumed we were stashing kimchi in a bowl and trying to sneak it out? ""Look, I just want to take my noodles home, ok?"" She hesitantly gave me a lid.

""Hey, hey you. we chineness peple no steal kimchi becuz Confucius say 'no stealing kimchi'""... only if I said that to her face...

Oh, and when we got home, my brother, aka our food dumpster, took a bite of the yakisoba and never touched it again.  

Conclusion: If you want amazing Korean food and friendly customer service, please just go to Chodang. Chodang is WAYYY BETTER, hands down",review,gnirIlRf-E9uBUZhRzvPzA,1,3,1,3163,567
m_rEr3Vg1-f9Dg-Nag4FWg,2010-09-12,tAu-WjBRdeiiddLDDFOukQ,4,"I tried El Pollo Supremo based on a recommendation from my professor. I always though he was a smart man, but after eating here I know it. 

For under $5 you get chicken  that is juicy and flavorful and a plateful of tasty sides and condiments. Wrap it all up in one of the piping hot tortillas that comes with your meal and enjoy.

 Another testament to the quality of the food is the fact that on my most recent visit no fewer than three police officers stopped in for lunch. You don't get that kind of patronage unless you are everything that El Pollo Supremo is: cheap, fast, friendly, and delicious.",review,WUG7SjK9WtfU-3Y2Ua-XJg,0,0,0,604,112
pqkwR2me0LhEZulRcQpOuw,2011-03-31,C3F0kLSSEteBvx97qtUrfw,3,"Good food, but very expensive for a simple breakfast joint ($8-10 for most breakfast items). Also, the menu has very few healthy options...which isn't a problem for me, but is for my wife!  How about putting an egg white omelet on the menu?

Seems to be family owned and does have a good atmosphere. But at these prices, I wonder how long it will be around. There were lots of empty tables on a Sunday morning, which has to be the bread and butter of a place like this.",review,jYQTTrMMRTBJvrNNSPIAfg,0,0,0,469,89
8HmSt7fRFe-uH6i4yCmJQQ,2008-09-04,T3dnb2VW9IEE-aAYccG-rA,1,"I do not like this KFC ...or any really for that matter. Every time I have been here the place is filthy. I know they remolded the place and I have not been since then, so I am not sure if the conditions are the same.

The food is just not good in any way anymore. Not that it was ever great, but you could get some decent chicken and some sides and be content. What the hell have they done to the mac & cheese? It is so gross..the color is just not appealing and the taste is worse. Food at this place has been served under temperature enough times to keep me from returning.",review,JkMOQaMjlBHMqp6gj-hL3w,1,2,0,576,116
kP_NxoI4DyQ1y60i5xsTCQ,2011-11-01,kwseo734U9LSQDCEqSNN2g,1,"It's a supermarket.  I just go in buy what I need and get out.  It's convenient that there's a wells fargo in there, but there's one across the street as well.  

To the negative experience.....
My sister was speaking to my niece, but not in english.  Some caucasian lady walks by and rudely says, ""Can't you speak english?""  WTF?!?  Is this taking SB 1070 in your own hands?  It's like you're trying to make every race hate you even more.  I will run into this arrogance wherever I go.

I'm not done yet.  Keep on reading....
My niece had a dollar in her hand and was pointing at the lottery scratcher machine.  We know you have to be of a certain age to play it.  One of the employees there rushes over and in a loud voice tells me niece she can't play it.  Calm down.  Kids are just innocent and don't need this extra verbal abuse in their lives.  Don't you have something better to do like restock the shelves?  Swear... Racial profiling.",review,qis3040X__uozHkiy8eT7g,0,0,0,942,174
iDYzGVIF1TDWdjHNgNjCVw,2012-10-30,qaNZyCUJA6Yp0mvPBCknPQ,5,"Why did I wait so long to try this neighborhood hot spot!  Having a father who grew up on Los Olivos I remained a loyal customer, that is, until last evening's change in plans lured me to the colorfully lit and lively patio of Los Sombreros Authentic Mexican Cafe & Cantina.  I am not an expert on ""authentic"" Mexican cuisine nor will I pretend to know what  the flavors of San Miguel de Allende taste like; however, I am a foodie so I know good food when I eat it.  

We chose to sit outdoor and enjoy the beautiful weather while taking in another Cardinal's loss!  (Sad, I know, since they were off to a great start)....  Lucky for us it was a calm Monday night and we had the full attention of our waiter, aka the bartender.  Phil (no need to blush if you read this) did a wonderful job walking us through their many margarita selections while also conveying his personal favorites that showcased his love for whiskey!  My friend allowed Phil to make his margarita as he felt a fine margarita should be made while I allowed Phil to concoct my special margarita while following strict no sugar, no salt, heavy on the tequila preferences...and that was just to start!  Perfectly crafted margaritas in hand, check.  Now what to eat for dinner.  

My friend ordered his beloved Mole poblano ($18.95) while I couldn't decide between the Smoked chicken enchiladas with salsa verde and chipotle crema (yumm) and the Pollo a la parilla with spinach in a chipotle cream sauce -or- tinga Poblana sauce($18.95).  I opted for the Pollo a la parilla with chipotle cream preparation and, once again, my dinner friend had 'order envy'!!  That's not to say his Mole was par (or dare I say sub-par) because it wasn't - it actually has received many culinary awards being named ""Best Mole"" both locally and nationally, but because the chipotle cream sauce combined with spinach, perfectly sautéed  chicken breasts and a side of warm corn tortilla is....AMAZZZZZZING!!!!  It's also fair that I note aside from the pricier entree dishes served w two sides (as we ordered), they also offer up tacos (3 at $10.95), various quesadillas (@ $5.95) and other lesser priced authentic eats including fresh guacamole, salads and more!  

Deciding I'd save room to see if they could satisfy my sweet tooth I boxed my remaining dinner as we read through each and every dessert.  Undecided, again, and so we trusted our gastronomy guide, Phil, to choose.  He selected the Mexican Chocolate Cream Pie to finish off the evening, and we happily finished off this delectable treat leaving one bite as I always like to do!!!   

Thank you, Phil and Los Sombreros, for the memorable dining experience.  The food was outstanding, margaritas made by Phil are the best, and the patio alone is enough to draw me back for HH or even a late night dessert.  Thank you for staying in the neighborhood, Azucena Tovar, and congrats on almost turning 20 years old.",review,Id-8-NMEKxeXBR44eUdDeA,3,6,3,2918,507
tdcjXyFLMKAsvRhURNOkCg,2009-01-26,2VeokkuDaXaaIzCHCsBAYQ,4,"Brackin's is my new favorite day drinking spot.  The bar itself is located perfectly within a tucked-away area in the Old Town Scottsdale mall area.  The atmosphere is very relaxed, and when the owners swing by, they really make an effort to get to know you.  Prices are also very relaxed, with bottled beer landing right around $3 for domestics.  All in all, if you are looking for a spot to hang out with a couple drinks, maybe enjoy some live music, and do some people watching; I would definitely recommend Brackin's.",review,mQba83gB018LlGt51r80ZQ,4,4,1,521,92
dD2xiLM1_5Vg0pMvMIPZww,2012-10-30,-7qEdFzHUZqwn_g25tjReg,1,"I was really disappointed with my local Baja Fresh tonight.  The lobby, salsa bar and even drink station were very dirty and unkept.  To top that off my salad had old dark colored guacamole and limp lettuce.

I hope they read this and will do a better job at cleaning up!",review,ZC49A1K-if7KP8VJXoqELQ,0,2,1,271,51
YQz2fnfnL5eAWn1zOmKYnQ,2012-11-05,sqtAlz4qop6JeQ42SHWLxQ,1,Went there first thing thing this morning. Ordered 2 simple sandwiches. Took over 35 minutes to make. 6 workers lounging around. Completely ignored. Totally disgusted with their service. Overpriced. Food okay and felt worthless when I left,review,bTxF_dSqxvSO93nibrJJTg,1,1,1,239,37
EKzMHI1tip8rC1-ZAy64yg,2011-03-02,93OcCc6MfpuuMRIr15YFbA,4,"Loved the location at atmosphere of this place!  Had a very nice business dinner here last night.  We were able to sit outside thanks to the gorgeous weather, and I'd recommend this to anyone.  The houses inside have their charm, but al fresco dining is great!  

We had a few drinks at the bar before we started dinner - they have a fairly nice wine by the glass list, as well as a nice stocked bar.  Something for everyone!

The menu contained lots of delicious choices, and it was hard to choose.  Ended up going with Hapuku, which was a new-to-me fish from New Zealand, similar to grouper.  It was delicious - tender, flaky, and the earthy vegetables with it were a nice complement.

We had very polite service, though not well-timed.  I like when plates are cleared all at once for people, instead of taking plates at the table away when others are eating.  OR, bringing the bill before we've finished dessert.  Both of these happened here.",review,u760qQnKAwRkRhq6Fn8yzA,1,2,0,945,168
xmtKVO7C7KYVqMBe2eQq3A,2011-12-22,Us61PFnfQTMrX-xR3dd2jw,1,"We came here for dinner for me and reverse happy hour for my wife, we ordered our appetizers and after finishing them and looking over the menu for a few minutes we were ready to jump into the overpriced entrees. We were then informed that we couldn't order dinner. Maybe when they see someone coming in and telling them they are...here for dinner...they might give them a heads up that the kitchen Is closing so we can order our meals and not be told five minutes after it did close..fourth time we've given this place a and got crappy service. Bartender got a buck tip and we had to go find another restaurant for dinner, Needless to say we won't be giving them another chance. Not good Gordon B. Not good.",review,X1TKtLkA02fVqKjyptwa4A,0,1,0,708,131
lhRUPA28pRIN1MnllN-o9g,2009-09-02,In4SQU1ZVx9fU4yq67HphQ,1,"I will never know what the food tastes like because they were so so rude, I will not go back.  We came in and were given a table, menus were practically thrown at us.  And then we waited, and waited and waited.  We asked a woman working there, and she apparently did not speak English and indicated a man at the front would help us.  But he was too busy talking.  We got up and left.  No one even said a word when we left.",review,DMtlC2TpVEimIn0D07HnUA,1,3,2,422,85
xY1sPHTA2RGVFlh5tZhs9g,2010-04-06,Te0MEKdoGufnxK4DcoUwNA,4,"In a sentence: Culinary Dropout is a foodie mecca with its plush and lux furnishings, amazing location in the heart of Scottsdale but away from the duche-ery of Old Town, on point entrees that range from classic to what I call contemporary chef-y food, and its trendy lil touches like dishtowels for nanpkins and placemat menus. 

After a short afternoon of shopping, I and the other Musketeers ventured into CD in search of yummy goodness... we weren't disappointed. We scarfed down the Pretzel and cheese fondue. Sorry, I can't remember the exact cheese used, but it tasted like cheez whiz without the nasty chemical aftertaste. 

Musketeer #1 had the Shrimp Po' Boy sammy and was overwhelmingly awesome! With its fresh baguette, crispy shrimp and cole slaw topping, this po boy claimed to have died several times. The fries were good, I'm sure they are awesome with the steak. Musketeer #2 had the truffle egg scramble. She said that it was good... not bad... but not terrific. We love the truffle, and this did deliver however... it just missed something... je ne sai quai... just something. I stole a bite and concurred... the low point in a overall great meal. 

and me, Miss Musketeer #3 had the coq a vin... a MUST! If that or braised short ribs are on the menu... they MUST be ordered! That's the rule my friends. My braised chicken was good, kind of on the sweet side, but over all very good, although the chicken did have an odd texture, it seemed to me that it could have used a few more hours in the oven. I think this is a dish best served before closing when all the flavors had their chance to really marry. We arrived at the top of dinner service and so the chicken was done... but barely.

Musketeer #2 and I both NEEDED bread and butter, our cooler-than-thou waiter was happy to oblige, even though it took a VERY long time t find him to ask for it in the first place. We capped off the meal with their ""famous"" Monkey Bread, it was definatly worth going bananas over! Warm, gooey, delicious and crazy sweet with its pull-apart goodness it didn't need the ice cream it was served with, but we certainly weren't about to send it back! The three of us died over that one! 

To my yelpers I say: if you have the cash to spend (three of us cost a lil over a hundred clams), a few hours spend on dinner (we were there a while) and a NEED to reach foodie nirvana in order to keep from jumping off a cliff into the chain resturant valley... then this is the spot for you! Bring your most expensive IT bag, a pair of oversized shades, maybe a sweater (the outdoor heaters really didn't work) and your most predestroyed designer deconstructed jeans and get ready!! It's gonna be a blast!!",review,vF4B6eFdoDmyV_l7MLHMzw,2,3,3,2698,491
NCM64MnD1NCtBfJzgBIZKQ,2010-03-15,nMr9qXtf8Kb5JGQ79zBSyA,4,"I have used The Parking Spot twice now, and am a registered card carrying member...lol. I have coworkers who use one of the other economy places across the street, but they don't get covered parking and I don't remember them being offered a complimentary news paper on entry and nice cool water when leaving. I get a government discount with ID and you can usually find a coupon online. Not to mention the prompt pick up. They are behind my vehicle ready for me and my luggage even before I am out of my car. There have been times when we wait for a few more people before we go to the airport, but never more than 10 or so min. I love not having to weave my way through the airport construction or get lost or delayed trying to park at the airport. 
When getting picked up the most I have had to wait was about 20 min. And as I was about ready to call, they showed up. Don't loose your ticket. I have seen others who have and it makes it really tough. You can pretty much expect to be the drivers last drop off, unless you remember where it is or see your car as others are getting dropped off. 

The entrance is just W. of 40th St. and can only be accessed when heading W. bound on Washington due to the light rail. But the website has some good directions as well.",review,usQTOj7LQ9v0Fl98gRa3Iw,1,1,0,1267,247
N1xMSUfv1GmfHGa9a3VuJw,2009-07-06,DQbSGXSMKZKFmRmf68fiYQ,3,"We stayed at the Pointe Hilton over the July 4th weekend are were very impressed with the amazing pool facilities and poolside food service.  However, I would send caution to anyone planning to stay at this hotel: if you do not have children, this probably is not the place for you.  Screaming children swarmed every corner of this massive resort!  So if you're looking for more relaxation and less SpongeBob, I'd suggest checking out the other hotel options in Phoenix.",review,js_yEOWZfqr5b_z2QEZIQw,1,1,1,470,80
StiQ_lcCY8sX4JI-J6Mufg,2012-07-22,Nj6Q9Vnd5BJoEjpcUaemZw,4,"Fun place to get masks for all my robberies.

I joke. but really you can get good masks at Easley's.",review,rn-S3h35NiiAvKvEMDbtZg,0,0,0,100,20
3YrW77yHkp3JIyTGYCS_Nw,2012-06-23,dzAwZL5AELxjhlP0fm7foQ,1,"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was pretty bad. There is no indication of how you order your food and when you finally figure it out the food does not taste good. We checked sodas on the order sheet and when no sodas showed up we asked if we were supposed to go and find our own sodas from the front of the store and were told that that was the case.

Also the guy at the counter is down right dismissive.

Pani Puri was OK
Papdi Chaat - boring, no flavor
Bhel Puri - boring and no flavor before we found the hairs

Not worth the trip.",review,LIWGMn3Yz1LIUZXA-VzOBg,0,2,0,598,122
RtApx92iFX4n-e1VlQlkmQ,2007-10-16,w_1eaDHCD8DGXUPD1RbP5A,2,"I'm going to break this down to explain my two stars. Here we go.

THE GOOD: 
* Great Sindhi biryani - the rice is flavorful, the chicken is tasty, all in all a great dish. 
* Chicken boti tikka (boneless pieces of marinated chicken grilled in a clay oven) - also tasty, but have had better elsewhere
* Naan - Really good stuff. Crisp and soft in all the right places - exactly how it should be made. Better than 95% of other Indo-Pakistani places in the Valley.

THE BAD:
* Chintzy interior which seemed like you just warped yourself straight back to the Punjab somewhere, complete with water-stained panels on the ceiling. 99.99% of the time, this doesn't faze me at all, but something was a little off and I don't know why.
* A surly ""aunty type"" who's standing behind the register and doesn't even want to greet you unless you're apparently related to her or go to school with her kids
* Said ""aunty type"" disappears into the kitchen for 5 minutes at a time, so you stand around and wait. And wait.
* Said ""aunty type"" expresses nonverbal displeasure when you ask her for anything. Case in point: Asking her for tamarind chutney. Even though you waited for your food for 30 minutes.
* Said ""aunty type"" brings back a tiny plastic cup of goopy, thick tamarind paste. Huh?
* Said ""aunty type"" doesn't say ""thank you"", smile, or anything when you go up to pay, even though you've been nothing but friendly and appreciative. So much for engaging a potential repeat customer. She could care less about your patronage.

THE UGLY:
* Big screen TV tuned to some badly acted Indian soap opera about some ancient king of Sri Lanka who tries to get it on with his handmaidens while his brother schemes for the throne while twisting one end of his moustache, but then switched to another channel showing bad, unknown songs from 4th-tier mid-90's Bollywood movies. Although I am not kidding you...there was one video where a guy and a girl were doing their running around and singing thing....in the SWISS ALPS. And then, all of a sudden, in the middle of all that snow, a table appears full of Indian food and an umbrella advertising beer and pretzels. WTF? 

So, in the end, here's the equation:

1 Pretty Good Food - 1 Dubious Dining Room - 1 Surly Aunty Type - 1 Singing/Shrieking Girl/Guy While Eating Curry On The Matterhorn Which Makes No Sense - 1 Overly Randy King of Ancient Sri Lanka Who No One Really Needs To See = 2 Stars.

Bah.",review,htC49ZwXiKNka5cp0GKBfQ,5,5,7,2433,442
ewZlgc22xN5NNQ1H7U6Y7g,2012-06-05,JOLih1cf5UfTWWoKZHxW5Q,3,"Threw a friend's baby shower here and it went pretty smoothly. We made reservations well in advance, and it was a small party. I'm not a huge fan of their food but it's always busy so clearly other people don't have my same opinion. The three stars is for the service, they were super attentive and everything was taken care of for our party. I just don't think the cheesecake is that great, I'm sorry! But the apps aren't too bad.",review,h3TnHCqFga0VgPO390PjKA,0,2,1,431,81
kVHEdvgO-UyxfXC-2f7KuQ,2011-08-26,qA2FQ0aeKqZSnN2fKwHbcA,4,"I really like this place! Plenty of room, very organized. And is willing to help you out. Price is very acceptable @ $7.00 a day. They have ear plugs, targets and beverages to purchase at a reasonable price. If it's your first time there is a 10 min video they want you to watch. It's diffidently a great place to go, just have to watch out for dumb A$$ like myself. I tend to have a major brain freeze. But the workers there are nice enough to let me know what I did wrong in a polite way. Give me time! I promise I won't shoot anyone! I'll get better.",review,UCQNrwN4_hHHTWYa8cqe_Q,0,0,0,553,110
Ddsln32r-uA7hq_0ksaNZA,2012-01-02,egZX_g3cRLcu-Mmnp9gL3w,5,Kick @$$ The Best of the bertos & they will make anything you want_!! Carne Asada with Sausage & Ham........Wow..,review,_hCoELWb_ERmEhR_ZJdgPw,0,1,0,113,20
1NZLxU5WvB5roPFzneAlLw,2008-08-27,h_y-oqC4xEECVeB09nQ8ZQ,1,"An upscale mexican restaurant in the area seemed like the best thing to have happened to me. I planned my visit for a quieter evening, and reviewed the menu again and again. 

However, upon our arrival I thought twice immediately. The parking was iffy, and the place didn't seem to stand up to the signage. Perhaps the art was not to my liking, honestly not a piece stands out in my memory. 


We were seated immediately. 

Our waiter seemed a little off, not to mention the fact that he was insanely snobby and seemed to be moonlighting in the kitchen, where he disappeared for 10-15 minutes at a time. He did not fill our soft drinks once without being first flagged down (those of you who have experienced the close quarters will understand how ridiculous this is). 

Halfway through waiting for our food (which took 45 minutes, easily), the lamp above our table went out. We sat in the dark for a good 5 minutes before they even noticed. Which was actually a nice change of scenery from the boring beige walls. 

When the food finally arrived, we were too tired (due to having finished an entire bottle of wine) so we left. Unfortunately, we took our grub with us.
I had some sort of mixed seafood entree with chorizo and a creamy sauce. It's no coincidence you're taken aback by the combination... it didn't go down too easily. Having dropped 90 dollars on the meal, though, we felt compelled to finish as much as we could stand. 

Normally I would make sure I got the name of the dish right, but since I am recommending that you not go there, why bother?",review,sfKMl7ERKuwxIh3HLXUg-Q,3,6,3,1560,283
zOCdVUKUN3b-obT67Qjyww,2012-09-03,X4cEQgYfVUF96fheEgzSDQ,5,"This place makes me want to learn German every time i go.

I would get my Polka clothes out any day of the week.

Great food, great prices, great atmosphere.

The fall months are great to sit outside and enjoy the weather to a Brat sampler.  LOVE IT!",review,N4h_3ZR-7slX_BeaokL7kg,0,1,0,250,48
GhhpkAkGl4JE_M_Szwegeg,2011-01-21,qLs_bZnb6esDcXDVvbe68Q,4,"So much food to choose from on the menu! They have so many options (healthy eater,unhealthy eater,  vegetarian, breakfast, lunch, etc)  for every kind of diner. I tried an omlet with turkey and brie and I enjoyed it very much. The orange juice was fresh. I was expecting very large portions but they are more than perfect for a super hungry appetite. Service was very good.",review,kyDg10Hoxz9LdLniTNTIGA,0,1,0,373,66
nmj5yK9dZ2atlM9RYDCRHw,2010-10-12,qN922EcB3wEISGuU9KHl0A,2,"They get 2 stars, for the pickles. 

So I'm from Jersey and was very happy to see all the NYC/Jersey stuff in this place.  The walls were covered in things from my state so I figured they know a thing or two about real NYC pastrami.  I was very wrong!

This had to be the worst pastrami I have ever had! What's with the places in this area advertising themselves as either being a NY style deli or NY style pizza? I mean, I know we're the most awesome people in the country and our food is the best, but don't say you're like us unless you really are! Maybe if you've never had the real thing, you think this is quality? This sucks giant donkey balls and I'm sorry I ever tried it!

Really, instead of spending all that time trying to make your place look like Jersey and NYC, spend that time practicing making good food.  That, not decor, gets you good reviews!  If you're from the East coast and looking for authentic NYC food, avoid this place. They also claim their bagels are just like NY...yea, I won't be trying those!",review,-hG9sBYkGRMjWPS08GzChQ,3,6,0,1025,194
L2J3JfjXZLnX1rLhWKthqA,2008-02-05,vBnGjrTvITilgRQ6_8W16g,4,"There's not much more I can say about Rula that hasn't already been said. Except, I guess, I can tell you why I like this place. I like it for two glorious words: HAPPY + HOUR. 

Yes, those two words matters so much to me. Rula offers 1/2 off all appetizers and discounts on pints. What could be better? I say try the brie, for it comes with an unbelievable apple chutney. If you're looking to split an entree with a friend, opt for the lamb stew - served with a side of soda bread. The stew is hearty and the serving is huge. I've also had the shepherd's pie, which was pretty tasty. Way too large for one person, though. 

Also, I discovered that Rula can make ya a Raspberry or Chocolate Guinness. I don't know how either tastes, for I went with a plain (but satisfying) pint. I asked to sample the concoctions, but was told Rula doesn't let people sample liquors. Fair enough. 

If I could change one thing about this place (ok, maybe more than one thing), I'd have a larger beer selection - even sold by the bottle. I'd also make it less noisy and crowded at night. If you don't get there early enough to stake your spot, you're likely to be standing the entire time. That doesn't make for a very comfortable experience. Word to wise: take advantage of Rula's casual atmosphere and leave your ridiculously high heels at home.

It's great that Rula offers live music. I wish they offered more. Sure, the outside patio is great, but what if I'm in the mood to play darts? I guess I'll have to go to another bar for that... and for the beer I'm really craving.

WORD TO NON-MEAT EATERS:
Try their veggie burger thingy - with mushrooms, peppers and such all heaped between two soft and delicious pieces of bun. Yum. It comes served with fresh, crispy and DIVINE 'tator wedges. These ain't your normal french fries, people. I STILL have cravings for them!

Rula Bula's food deserves 5 stars!",review,APLIPfq1Rf8QyhHHk2uAyA,2,4,0,1891,348
